index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|batter[663697],0.726,0.742,-0.577,2.148,0.055,0.014,182.0,1012.0,1.03
1|batter[663698],5.196,0.997,3.353,6.995,0.038,0.02,691.0,1234.0,1.01
1|batter[663728],7.387,0.692,6.046,8.656,0.045,0.014,249.0,1194.0,1.02
1|batter[663743],3.325,0.906,1.467,4.829,0.038,0.021,568.0,902.0,1.02
1|batter[663757],-4.755,1.094,-6.896,-2.767,0.043,0.021,661.0,1321.0,1.01
1|batter[663837],1.153,0.678,-0.118,2.348,0.038,0.014,361.0,998.0,1.02
1|batter[663853],4.295,0.828,2.802,5.974,0.034,0.018,617.0,1356.0,1.01
1|batter[663886],-4.595,0.724,-5.945,-3.19,0.04,0.015,336.0,1112.0,1.02
1|batter[663897],-3.805,2.303,-8.422,0.166,0.066,0.052,1205.0,1237.0,1.01
1|batter[663898],3.7,0.735,2.411,5.142,0.048,0.014,227.0,1208.0,1.02
1|batter[663905],0.686,2.115,-3.248,4.514,0.05,0.042,1819.0,1386.0,1.0
1|batter[663967],-3.425,2.667,-8.493,1.586,0.08,0.058,1109.0,1080.0,1.0
1|batter[663993],8.716,0.691,7.471,10.006,0.055,0.017,154.0,885.0,1.03
1|batter[664023],2.206,0.646,0.955,3.321,0.064,0.015,103.0,1234.0,1.03
1|batter[664034],2.668,0.631,1.358,3.721,0.033,0.014,357.0,922.0,1.02
1|batter[664040],5.004,0.794,3.584,6.522,0.03,0.019,729.0,1085.0,1.01
1|batter[664056],3.908,0.805,2.398,5.435,0.035,0.018,513.0,1220.0,1.01
1|batter[664058],1.222,3.318,-4.881,7.514,0.079,0.066,1756.0,1281.0,1.0
1|batter[664059],-1.107,2.817,-6.504,3.828,0.065,0.063,1864.0,1521.0,1.01
1|batter[664238],0.931,0.897,-0.669,2.718,0.044,0.02,417.0,742.0,1.02
1|batter[664314],3.238,1.373,0.819,5.926,0.038,0.026,1322.0,1414.0,1.01
1|batter[664702],-1.172,4.763,-10.36,7.211,0.097,0.111,2462.0,1593.0,1.0
1|batter[664728],1.781,0.816,0.203,3.291,0.068,0.018,145.0,1120.0,1.03
1|batter[664761],-0.282,0.681,-1.492,1.067,0.034,0.014,418.0,1248.0,1.02
1|batter[664770],4.05,1.427,1.495,6.854,0.046,0.034,988.0,1097.0,1.01
1|batter[664774],7.372,0.945,5.649,9.134,0.035,0.022,725.0,1030.0,1.01
1|batter[664874],2.045,2.182,-1.914,6.226,0.062,0.048,1235.0,1497.0,1.0
1|batter[664901],-1.275,1.129,-3.402,0.898,0.037,0.025,958.0,1237.0,1.01
1|batter[664913],-1.676,0.805,-3.269,-0.266,0.045,0.018,316.0,1037.0,1.02
1|batter[664954],-4.739,2.977,-9.929,1.291,0.074,0.067,1640.0,1301.0,1.0
1|batter[664983],1.861,0.77,0.304,3.193,0.053,0.016,209.0,953.0,1.02
1|batter[665019],5.15,1.399,2.649,7.713,0.04,0.029,1225.0,1320.0,1.01
1|batter[665052],-0.167,1.312,-2.532,2.331,0.047,0.027,779.0,1143.0,1.0
1|batter[665120],5.835,2.062,1.805,9.61,0.052,0.049,1609.0,1217.0,1.0
1|batter[665155],-0.816,4.492,-8.982,7.722,0.118,0.094,1441.0,1336.0,1.0
1|batter[665161],-10.669,0.6,-11.879,-9.62,0.074,0.013,66.0,1054.0,1.05
1|batter[665487],2.147,0.762,0.691,3.547,0.05,0.016,215.0,669.0,1.03
1|batter[665489],1.768,0.664,0.519,3.023,0.031,0.014,462.0,840.0,1.01
1|batter[665506],-1.587,0.943,-3.242,0.22,0.032,0.018,864.0,1514.0,1.01
1|batter[665561],2.406,2.268,-1.762,6.567,0.069,0.05,1093.0,1345.0,1.0
1|batter[665742],-0.653,0.602,-1.801,0.521,0.043,0.014,194.0,932.0,1.03
1|batter[665750],-4.988,0.732,-6.377,-3.695,0.031,0.014,553.0,1272.0,1.01
1|batter[665782],-4.539,1.68,-7.633,-1.382,0.039,0.037,1826.0,1206.0,1.0
1|batter[665804],-5.796,0.795,-7.196,-4.262,0.033,0.016,588.0,1202.0,1.02
1|batter[665828],-1.174,0.813,-2.688,0.354,0.03,0.017,757.0,1249.0,1.01
1|batter[665833],-1.463,0.673,-2.851,-0.297,0.061,0.015,127.0,1039.0,1.03
1|batter[665839],-5.224,0.918,-7.057,-3.606,0.042,0.018,468.0,1547.0,1.02
1|batter[665856],-1.999,4.52,-10.018,7.208,0.101,0.1,1996.0,1543.0,1.0
1|batter[665862],-1.253,0.63,-2.354,-0.005,0.047,0.013,183.0,1084.0,1.02
1|batter[665877],3.235,1.765,0.104,6.53,0.051,0.039,1217.0,1368.0,1.0
1|batter[665923],-3.029,1.777,-6.671,-0.041,0.049,0.034,1342.0,1264.0,1.0
1|batter[665926],3.996,0.585,2.896,5.069,0.045,0.012,179.0,1032.0,1.02
1|batter[665953],-9.187,1.134,-11.372,-7.177,0.032,0.022,1227.0,1371.0,1.01
1|batter[665966],1.146,2.638,-3.842,5.951,0.062,0.055,1817.0,1390.0,1.0
1|batter[666018],2.562,1.323,0.207,5.117,0.043,0.027,948.0,1234.0,1.01
1|batter[666023],0.332,0.831,-1.215,1.891,0.027,0.015,920.0,1457.0,1.01
1|batter[666134],4.568,0.888,2.825,6.141,0.048,0.019,346.0,1070.0,1.02
1|batter[666135],-2.229,1.033,-4.141,-0.278,0.036,0.022,837.0,1317.0,1.01
1|batter[666139],-0.814,0.747,-2.162,0.62,0.031,0.014,597.0,1347.0,1.01
1|batter[666149],1.517,0.88,-0.179,3.108,0.028,0.019,1019.0,1019.0,1.01
1|batter[666150],6.061,0.942,4.269,7.75,0.037,0.019,661.0,1442.0,1.01
1|batter[666152],-5.494,0.951,-7.336,-3.797,0.041,0.02,530.0,1176.0,1.01
1|batter[666158],6.4,0.793,4.969,7.937,0.041,0.018,376.0,969.0,1.02
1|batter[666160],-5.582,0.703,-7.007,-4.363,0.063,0.014,125.0,1029.0,1.03
1|batter[666163],5.841,0.854,4.12,7.293,0.032,0.016,717.0,1578.0,1.01
1|batter[666165],5.699,2.428,1.081,10.158,0.07,0.051,1212.0,1212.0,1.01
1|batter[666176],-10.853,0.668,-12.081,-9.595,0.043,0.017,233.0,893.0,1.02
1|batter[666181],-10.457,0.727,-11.875,-9.151,0.057,0.017,161.0,1259.0,1.03
1|batter[666182],-9.081,0.671,-10.294,-7.792,0.043,0.015,246.0,1125.0,1.02
1|batter[666185],-3.246,0.835,-4.811,-1.656,0.033,0.016,652.0,1462.0,1.01
1|batter[666197],0.437,2.372,-3.816,5.531,0.055,0.052,1892.0,1614.0,1.0
1|batter[666211],-6.142,4.092,-13.432,1.983,0.096,0.087,1830.0,1490.0,1.0
1|batter[666310],3.406,0.787,1.986,4.976,0.027,0.017,861.0,1257.0,1.01
1|batter[666397],3.753,0.992,1.849,5.595,0.031,0.02,998.0,1148.0,1.01
1|batter[666464],-1.787,1.174,-4.045,0.228,0.043,0.025,741.0,1394.0,1.01
1|batter[666624],-0.647,0.666,-1.826,0.637,0.064,0.014,107.0,1183.0,1.03
1|batter[666703],-3.172,1.954,-6.491,0.752,0.048,0.04,1683.0,1516.0,1.0
1|batter[666915],6.772,1.304,4.305,9.255,0.041,0.032,1032.0,1140.0,1.01
1|batter[666969],3.783,0.6,2.649,4.881,0.052,0.012,133.0,1426.0,1.03
1|batter[666971],-6.039,0.648,-7.375,-4.918,0.04,0.014,261.0,1232.0,1.02
1|batter[667428],-6.158,2.599,-10.764,-1.152,0.055,0.055,2238.0,1470.0,1.0
1|batter[667452],7.137,1.302,4.596,9.572,0.036,0.028,1351.0,1312.0,1.0
1|batter[667472],3.984,1.327,1.621,6.496,0.039,0.029,1150.0,1104.0,1.0
1|batter[667670],0.295,0.682,-1.05,1.59,0.04,0.015,298.0,919.0,1.02
1|batter[668227],6.15,0.668,4.904,7.401,0.047,0.015,215.0,1244.0,1.02
1|batter[668670],7.323,0.928,5.455,8.876,0.031,0.018,879.0,1567.0,1.0
1|batter[668709],-3.517,0.68,-4.721,-2.225,0.034,0.016,399.0,1029.0,1.02
1|batter[668715],1.33,0.698,0.027,2.625,0.036,0.014,379.0,1206.0,1.02
1|batter[668723],-0.943,1.823,-4.131,2.545,0.047,0.041,1517.0,1445.0,1.0
1|batter[668731],-1.973,1.46,-4.657,0.855,0.041,0.034,1261.0,1113.0,1.0
1|batter[668752],-2.311,4.352,-9.901,6.371,0.098,0.092,1965.0,1429.0,1.0
1|batter[668800],5.808,1.347,3.218,8.374,0.044,0.035,940.0,1184.0,1.0
1|batter[668804],1.27,0.623,0.197,2.547,0.048,0.014,155.0,831.0,1.03
1|batter[668832],12.229,1.274,9.834,14.66,0.041,0.028,978.0,1241.0,1.01
1|batter[668843],-1.711,3.399,-7.891,4.641,0.078,0.068,1908.0,1656.0,1.0
1|batter[668845],-5.461,1.289,-7.882,-3.118,0.043,0.027,879.0,1330.0,1.01
1|batter[668853],1.333,2.343,-3.403,5.185,0.064,0.053,1355.0,1290.0,1.0
1|batter[668885],-8.737,1.097,-10.655,-6.587,0.033,0.024,1093.0,1198.0,1.01
1|batter[668901],2.179,0.63,1.095,3.456,0.04,0.014,250.0,1267.0,1.02
1|batter[668904],-10.25,0.712,-11.576,-8.928,0.033,0.015,481.0,1287.0,1.02
1|batter[668930],10.353,0.692,9.107,11.704,0.03,0.014,544.0,1026.0,1.02
1|batter[668939],-5.181,0.625,-6.362,-4.012,0.044,0.013,206.0,1078.0,1.02
1|batter[668942],-7.11,0.648,-8.391,-5.919,0.047,0.014,192.0,759.0,1.03
1|batter[668952],2.48,1.989,-1.303,6.036,0.063,0.04,1010.0,1267.0,1.0
1|batter[669003],4.119,0.898,2.383,5.753,0.026,0.021,1145.0,1420.0,1.01
1|batter[669004],-1.943,0.671,-3.132,-0.57,0.051,0.014,175.0,668.0,1.03
1|batter[669016],-7.483,0.687,-8.812,-6.258,0.058,0.014,135.0,860.0,1.03
1|batter[669065],-1.67,0.936,-3.335,0.18,0.032,0.019,832.0,1413.0,1.01
1|batter[669087],-1.052,3.555,-7.942,5.337,0.078,0.076,2068.0,1569.0,1.01
1|batter[669127],7.464,0.79,5.949,8.889,0.038,0.016,433.0,1376.0,1.02
1|batter[669134],-0.719,0.863,-2.332,0.891,0.036,0.017,567.0,1133.0,1.02
1|batter[669137],4.644,1.866,1.398,8.241,0.046,0.045,1620.0,970.0,1.0
1|batter[669200],-5.258,1.865,-8.899,-1.965,0.047,0.042,1611.0,1570.0,1.0
1|batter[669208],1.565,1.632,-1.416,4.647,0.042,0.034,1517.0,1575.0,1.0
1|batter[669221],-5.044,0.891,-6.554,-3.17,0.039,0.017,512.0,1313.0,1.01
1|batter[669222],-6.971,0.88,-8.651,-5.393,0.038,0.018,531.0,1134.0,1.01
1|batter[669224],-3.43,0.645,-4.568,-2.211,0.031,0.013,413.0,887.0,1.02
1|batter[669234],4.838,1.018,2.839,6.623,0.035,0.022,851.0,1103.0,1.01
1|batter[669242],1.285,1.042,-0.739,3.182,0.032,0.025,1050.0,1287.0,1.01
1|batter[669257],5.128,0.728,3.774,6.475,0.03,0.016,582.0,1204.0,1.01
1|batter[669261],-2.307,0.875,-3.94,-0.616,0.028,0.019,941.0,1360.0,1.01
1|batter[669289],-2.554,0.82,-4.065,-0.974,0.041,0.018,399.0,1153.0,1.02
1|batter[669304],6.235,0.81,4.753,7.755,0.029,0.016,778.0,1235.0,1.01
1|batter[669326],1.848,3.076,-4.293,7.06,0.078,0.062,1518.0,1480.0,1.0
1|batter[669352],5.843,2.964,0.499,11.361,0.078,0.059,1430.0,1254.0,1.0
1|batter[669357],-0.289,0.795,-1.742,1.162,0.038,0.015,431.0,863.0,1.01
1|batter[669364],0.663,0.787,-0.902,2.01,0.034,0.016,499.0,1117.0,1.02
1|batter[669369],-3.444,1.929,-6.946,0.203,0.061,0.037,996.0,1408.0,1.0
1|batter[669374],1.426,2.114,-2.274,5.44,0.063,0.047,1114.0,1043.0,1.01
1|batter[669392],2.665,4.969,-6.777,11.692,0.106,0.102,2201.0,1462.0,1.0
1|batter[669394],-0.44,0.694,-1.685,0.854,0.041,0.016,280.0,679.0,1.02
1|batter[669397],6.448,1.615,3.69,9.489,0.048,0.032,1133.0,1470.0,1.0
1|batter[669450],6.024,3.157,0.04,11.805,0.069,0.071,2110.0,1407.0,1.0
1|batter[669477],-6.154,1.429,-8.941,-3.573,0.037,0.029,1530.0,1475.0,1.0
1|batter[669699],2.729,1.832,-0.93,6.038,0.051,0.039,1310.0,1238.0,1.0
1|batter[669701],1.306,0.706,-0.024,2.599,0.053,0.014,182.0,1312.0,1.02
1|batter[669707],-7.842,0.764,-9.241,-6.383,0.034,0.015,504.0,963.0,1.01
1|batter[669720],4.486,1.027,2.397,6.252,0.037,0.021,786.0,1426.0,1.0
1|batter[669743],6.961,1.355,4.584,9.649,0.042,0.03,1079.0,1114.0,1.01
1|batter[669911],-5.721,0.649,-6.951,-4.522,0.061,0.014,117.0,1073.0,1.03
1|batter[670032],3.154,0.732,1.819,4.594,0.05,0.016,211.0,732.0,1.02
1|batter[670042],3.765,0.78,2.279,5.184,0.037,0.016,432.0,1179.0,1.01
1|batter[670092],-0.654,2.232,-4.828,3.484,0.052,0.044,1827.0,1722.0,1.0
1|batter[670097],4.5,2.046,0.642,8.265,0.066,0.049,962.0,1097.0,1.01
1|batter[670156],3.174,1.706,-0.029,6.365,0.048,0.032,1238.0,1312.0,1.0
1|batter[670223],-3.429,2.908,-8.451,2.302,0.082,0.064,1256.0,1370.0,1.0
1|batter[670224],1.617,3.079,-3.929,7.589,0.078,0.07,1569.0,1406.0,1.0
1|batter[670242],6.297,0.958,4.574,8.196,0.03,0.02,1017.0,1091.0,1.01
1|batter[670276],-2.231,2.895,-7.751,3.018,0.081,0.057,1282.0,1492.0,1.01
1|batter[670541],-4.518,0.752,-5.903,-3.171,0.03,0.015,650.0,1326.0,1.01
1|batter[670623],-0.48,0.773,-1.995,0.876,0.033,0.016,548.0,1127.0,1.02
1|batter[670764],-0.893,0.972,-2.671,0.934,0.04,0.022,601.0,1091.0,1.01
1|batter[670770],14.589,1.195,12.351,16.819,0.051,0.028,546.0,1098.0,1.01
1|batter[670869],-5.886,2.888,-10.96,-0.091,0.071,0.067,1640.0,1387.0,1.0
1|batter[671056],3.526,0.912,1.948,5.325,0.064,0.02,199.0,1103.0,1.02
1|batter[671083],-5.805,2.869,-11.308,-0.668,0.076,0.07,1446.0,1247.0,1.0
1|batter[671117],-3.752,3.199,-9.935,2.004,0.077,0.068,1714.0,1379.0,1.0
1|batter[671213],-1.237,0.969,-2.972,0.602,0.045,0.019,481.0,1325.0,1.02
1|batter[671218],-2.403,0.608,-3.634,-1.368,0.046,0.011,171.0,788.0,1.03
1|batter[671221],-1.399,2.952,-6.651,4.119,0.081,0.061,1325.0,1546.0,1.0
1|batter[671277],0.489,0.701,-0.78,1.826,0.035,0.013,392.0,660.0,1.02
1|batter[671286],5.232,1.772,2.006,8.563,0.044,0.04,1584.0,1221.0,1.0
1|batter[671289],-0.581,0.874,-2.318,0.901,0.037,0.018,553.0,1148.0,1.02
1|batter[671732],-2.746,0.707,-4.058,-1.437,0.036,0.014,372.0,1231.0,1.02
1|batter[671739],2.358,0.718,1.056,3.723,0.062,0.016,139.0,1069.0,1.03
1|batter[672012],-0.264,1.715,-3.672,2.734,0.048,0.036,1262.0,1398.0,1.0
1|batter[672275],-4.057,0.684,-5.276,-2.77,0.06,0.013,132.0,1176.0,1.03
1|batter[672279],3.163,0.772,1.702,4.544,0.046,0.016,294.0,1045.0,1.02
1|batter[672284],-1.423,0.733,-2.799,-0.08,0.055,0.014,183.0,1415.0,1.02
1|batter[672356],3.977,0.957,2.256,5.828,0.036,0.02,727.0,1047.0,1.01
1|batter[672386],8.923,0.835,7.277,10.44,0.034,0.016,597.0,1329.0,1.01
1|batter[672515],7.079,0.901,5.429,8.731,0.034,0.019,714.0,1274.0,1.01
1|batter[672569],4.722,1.584,1.641,7.573,0.039,0.039,1655.0,1356.0,1.01
1|batter[672580],10.648,0.792,9.267,12.135,0.036,0.017,482.0,1235.0,1.02
1|batter[672640],-1.712,0.753,-3.011,-0.243,0.027,0.016,754.0,1108.0,1.01
1|batter[672642],-3.795,2.072,-7.542,0.054,0.05,0.046,1694.0,1348.0,1.0
1|batter[672695],-6.769,0.773,-8.215,-5.394,0.039,0.014,407.0,1391.0,1.02
1|batter[672701],-3.446,4.652,-12.007,5.295,0.104,0.1,2005.0,1428.0,1.0
1|batter[672724],0.312,3.48,-6.791,6.25,0.081,0.074,1863.0,1424.0,1.0
1|batter[672744],1.841,2.691,-3.609,6.499,0.073,0.052,1364.0,1412.0,1.0
1|batter[672761],-1.967,0.723,-3.337,-0.646,0.029,0.015,616.0,1390.0,1.01
1|batter[672820],-0.867,0.745,-2.263,0.562,0.04,0.016,346.0,1237.0,1.01
1|batter[673237],4.183,0.657,2.975,5.372,0.038,0.015,307.0,1124.0,1.02
1|batter[673357],-5.629,0.689,-6.857,-4.294,0.031,0.015,500.0,1210.0,1.02
1|batter[673490],12.716,1.017,10.701,14.609,0.034,0.024,893.0,1232.0,1.01
1|batter[673548],2.464,0.74,1.12,3.859,0.066,0.015,134.0,1252.0,1.03
1|batter[673962],4.577,1.24,2.352,6.918,0.039,0.027,1023.0,1181.0,1.01
1|batter[673995],3.548,2.24,-0.741,7.633,0.065,0.05,1173.0,1390.0,1.0
1|batter[674441],-10.112,1.751,-13.205,-6.579,0.044,0.034,1606.0,1568.0,1.0
1|batter[675659],-0.2,3.928,-7.611,7.252,0.092,0.09,1807.0,1359.0,1.0
1|batter[675961],-8.372,1.479,-11.294,-5.711,0.04,0.036,1356.0,1231.0,1.0
1|batter[676059],5.617,0.874,4.046,7.275,0.063,0.018,194.0,1026.0,1.03
1|batter[676070],1.79,1.696,-1.427,4.886,0.043,0.032,1529.0,1530.0,1.0
1|batter[676113],-2.941,1.469,-5.774,-0.291,0.042,0.032,1206.0,1145.0,1.01
1|batter[676116],2.417,1.547,-0.315,5.459,0.04,0.032,1491.0,1366.0,1.0
1|batter[676356],-0.933,0.866,-2.682,0.569,0.024,0.017,1321.0,1446.0,1.0
1|batter[676369],-0.705,1.021,-2.662,1.113,0.03,0.021,1164.0,1302.0,1.01
1|batter[676391],-3.217,0.828,-4.824,-1.648,0.038,0.017,485.0,873.0,1.02
1|batter[676439],-1.378,3.707,-8.069,5.588,0.085,0.077,1894.0,1526.0,1.0
1|batter[676475],0.543,0.656,-0.734,1.716,0.032,0.013,411.0,1271.0,1.02
1|batter[676551],1.667,3.871,-5.977,8.38,0.092,0.071,1792.0,1422.0,1.0
1|batter[676572],-4.972,1.292,-7.338,-2.558,0.04,0.027,1059.0,1430.0,1.01
1|batter[676609],6.035,0.822,4.462,7.515,0.035,0.017,541.0,1222.0,1.01
1|batter[676632],-7.755,1.555,-10.557,-4.769,0.045,0.033,1223.0,1367.0,1.0
1|batter[676679],7.279,2.351,3.038,11.913,0.047,0.066,2470.0,1233.0,1.0
1|batter[676694],-2.518,0.771,-4.009,-1.163,0.036,0.015,461.0,1450.0,1.02
1|batter[676701],3.643,1.866,0.086,7.059,0.051,0.042,1319.0,1239.0,1.0
1|batter[676801],-1.678,0.831,-3.098,-0.01,0.039,0.019,466.0,1364.0,1.01
1|batter[676896],0.696,5.389,-9.053,10.645,0.103,0.164,2739.0,1167.0,1.0
1|batter[676914],-0.288,0.863,-1.896,1.339,0.039,0.021,503.0,1135.0,1.01
1|batter[676946],-1.001,5.354,-10.976,8.906,0.115,0.121,2155.0,1249.0,1.0
1|batter[677008],-5.818,1.11,-7.888,-3.667,0.03,0.024,1328.0,1426.0,1.01
1|batter[677347],-1.324,1.418,-3.941,1.42,0.032,0.028,1974.0,1589.0,1.0
1|batter[677587],6.355,0.792,4.837,7.82,0.037,0.019,464.0,1144.0,1.02
1|batter[677588],7.365,1.117,5.204,9.359,0.044,0.028,663.0,1141.0,1.01
1|batter[677594],2.98,0.623,1.79,4.126,0.048,0.013,167.0,1155.0,1.02
1|batter[677649],5.85,0.839,4.17,7.333,0.037,0.017,530.0,843.0,1.01
1|batter[677800],0.216,0.749,-1.317,1.516,0.039,0.015,366.0,1195.0,1.02
1|batter[677870],-0.802,1.016,-2.788,1.014,0.033,0.022,959.0,1238.0,1.01
1|batter[677941],1.146,2.169,-2.85,5.383,0.06,0.052,1319.0,1252.0,1.01
1|batter[677942],-4.379,0.809,-5.972,-2.866,0.028,0.019,853.0,967.0,1.01
1|batter[677950],10.923,1.5,7.99,13.602,0.043,0.03,1238.0,1291.0,1.0
1|batter[677951],-3.525,0.632,-4.611,-2.271,0.04,0.011,243.0,1341.0,1.03
1|batter[677956],-8.862,1.815,-12.344,-5.478,0.05,0.041,1322.0,1344.0,1.0
1|batter[678009],2.068,1.024,0.114,3.991,0.034,0.019,927.0,1153.0,1.01
1|batter[678225],1.193,1.362,-1.586,3.456,0.038,0.026,1256.0,1502.0,1.01
1|batter[678246],1.669,1.253,-0.704,3.894,0.042,0.025,877.0,1139.0,1.01
1|batter[678489],-7.052,3.299,-12.552,-0.477,0.078,0.062,1782.0,1518.0,1.01
1|batter[678554],0.97,1.234,-1.434,3.186,0.035,0.027,1245.0,1399.0,1.01
1|batter[678662],-6.723,0.572,-7.821,-5.679,0.055,0.013,108.0,717.0,1.03
1|batter[678877],0.381,1.031,-1.416,2.388,0.042,0.021,614.0,913.0,1.02
1|batter[678882],5.711,0.634,4.544,6.891,0.03,0.012,448.0,1142.0,1.02
1|batter[678894],-2.265,2.807,-7.236,3.117,0.063,0.052,2012.0,1620.0,1.0
1|batter[679032],6.071,0.81,4.574,7.634,0.076,0.016,113.0,1259.0,1.03
1|batter[679529],-7.892,0.795,-9.387,-6.411,0.036,0.016,487.0,1352.0,1.02
1|batter[679822],4.078,2.056,-0.083,7.739,0.058,0.042,1282.0,1229.0,1.0
1|batter[679845],-4.533,1.305,-7.108,-2.232,0.035,0.026,1417.0,1503.0,1.0
1|batter[679881],-0.756,2.711,-5.693,4.498,0.063,0.06,1840.0,1567.0,1.0
1|batter[680118],-5.109,1.072,-6.976,-2.923,0.033,0.023,1076.0,1089.0,1.01
1|batter[680474],4.329,0.801,2.831,5.794,0.033,0.018,583.0,1191.0,1.02
1|batter[680577],-12.572,2.988,-17.784,-6.561,0.073,0.064,1712.0,1466.0,1.0
1|batter[680700],2.614,0.913,1.052,4.388,0.039,0.021,545.0,969.0,1.02
1|batter[680716],-1.349,1.619,-4.434,1.704,0.037,0.037,1966.0,1311.0,1.0
1|batter[680718],-4.551,0.813,-6.163,-3.083,0.027,0.017,926.0,1568.0,1.01
1|batter[680728],10.245,1.562,7.425,13.137,0.043,0.033,1325.0,1423.0,1.0
1|batter[680737],4.906,3.916,-2.431,12.218,0.09,0.082,1877.0,1591.0,1.0
1|batter[680757],-5.728,0.812,-7.189,-4.233,0.042,0.02,383.0,700.0,1.02
1|batter[680769],-5.661,3.826,-12.424,1.944,0.093,0.08,1682.0,1489.0,1.0
1|batter[680776],-2.98,0.606,-4.101,-1.918,0.073,0.013,70.0,724.0,1.05
1|batter[680777],-2.926,0.7,-4.085,-1.474,0.062,0.014,129.0,936.0,1.03
1|batter[680779],-2.425,1.182,-4.599,-0.148,0.031,0.026,1476.0,1343.0,1.01
1|batter[680869],1.748,0.673,0.449,2.923,0.058,0.013,136.0,974.0,1.03
1|batter[680911],0.466,2.621,-4.492,5.361,0.079,0.058,1094.0,1311.0,1.0
1|batter[680977],-1.079,0.626,-2.179,0.139,0.052,0.015,143.0,1004.0,1.03
1|batter[681082],0.68,0.703,-0.585,1.991,0.054,0.015,174.0,940.0,1.02
1|batter[681146],11.769,1.102,9.725,13.827,0.032,0.025,1220.0,1306.0,1.01
1|batter[681297],1.018,0.716,-0.227,2.44,0.033,0.014,462.0,1349.0,1.02
1|batter[681351],2.508,0.696,1.297,3.905,0.036,0.014,374.0,973.0,1.02
1|batter[681393],5.492,0.909,3.806,7.197,0.031,0.018,853.0,1488.0,1.01
1|batter[681460],6.371,1.455,3.703,9.124,0.042,0.029,1202.0,1250.0,1.0
1|batter[681481],-6.5,0.744,-8.037,-5.195,0.058,0.015,177.0,1064.0,1.02
1|batter[681508],2.831,3.073,-2.995,8.48,0.082,0.059,1418.0,1193.0,1.0
1|batter[681546],-4.132,1.147,-6.152,-1.819,0.031,0.023,1356.0,1431.0,1.0
1|batter[681584],2.069,1.963,-1.383,5.799,0.048,0.039,1690.0,1539.0,1.0
1|batter[681624],-8.172,0.735,-9.583,-6.855,0.035,0.015,438.0,1161.0,1.02
1|batter[681807],-4.694,0.714,-6.008,-3.353,0.046,0.019,245.0,1129.0,1.02
1|batter[681962],0.885,4.103,-7.62,7.822,0.104,0.086,1545.0,1578.0,1.0
1|batter[682073],6.308,1.92,2.627,9.831,0.048,0.043,1575.0,1336.0,1.01
1|batter[682119],1.036,3.544,-5.505,7.838,0.091,0.082,1508.0,984.0,1.0
1|batter[682177],10.106,1.027,8.171,11.964,0.03,0.022,1162.0,1360.0,1.01
1|batter[682617],3.928,1.709,0.864,7.284,0.049,0.036,1195.0,1192.0,1.0
1|batter[682619],-3.302,5.029,-12.689,6.065,0.107,0.106,2228.0,1367.0,1.0
1|batter[682622],-1.157,0.875,-2.727,0.558,0.046,0.018,358.0,1180.0,1.02
1|batter[682626],-5.595,0.712,-6.976,-4.32,0.045,0.014,265.0,1406.0,1.02
1|batter[682634],2.504,3.449,-3.519,9.219,0.077,0.081,2007.0,1158.0,1.01
1|batter[682641],-0.035,1.435,-2.656,2.759,0.045,0.031,1031.0,1280.0,1.01
1|batter[682657],0.689,1.127,-1.523,2.74,0.036,0.024,986.0,1378.0,1.01
1|batter[682668],5.695,2.243,1.511,9.929,0.063,0.05,1256.0,1355.0,1.0
1|batter[682729],-1.462,1.759,-4.578,1.889,0.046,0.036,1472.0,1307.0,1.0
1|batter[682829],9.309,0.764,7.874,10.739,0.05,0.014,238.0,967.0,1.02
1|batter[682868],-13.232,1.175,-15.451,-11.065,0.04,0.027,849.0,1258.0,1.01
1|batter[682928],-0.596,0.664,-1.86,0.611,0.067,0.014,99.0,835.0,1.03
1|batter[682985],-1.251,0.723,-2.585,0.018,0.05,0.016,202.0,844.0,1.02
1|batter[682988],-8.023,1.574,-10.865,-5.076,0.042,0.031,1363.0,1241.0,1.0
1|batter[682998],13.026,0.789,11.474,14.446,0.032,0.017,600.0,1224.0,1.02
1|batter[683002],8.531,0.627,7.405,9.721,0.061,0.012,104.0,733.0,1.03
1|batter[683011],5.328,0.589,4.15,6.328,0.055,0.014,119.0,1319.0,1.03
1|batter[683021],2.559,1.471,-0.104,5.29,0.043,0.032,1162.0,1411.0,1.01
1|batter[683083],5.959,1.386,3.36,8.527,0.04,0.03,1196.0,1232.0,1.0
1|batter[683146],-2.495,1.033,-4.371,-0.53,0.032,0.022,1045.0,1307.0,1.01
1|batter[683734],1.712,0.666,0.52,3.038,0.05,0.015,184.0,1060.0,1.03
1|batter[683737],4.637,0.673,3.382,5.908,0.032,0.013,449.0,1325.0,1.01
1|batter[686217],-3.926,0.708,-5.192,-2.618,0.06,0.013,137.0,1484.0,1.03
1|batter[686452],-3.805,1.537,-6.846,-1.026,0.042,0.03,1328.0,1615.0,1.0
1|batter[686469],-5.061,0.697,-6.355,-3.789,0.064,0.017,122.0,599.0,1.03
1|batter[686482],3.82,2.298,-0.419,8.278,0.061,0.049,1422.0,1246.0,1.0
1|batter[686527],8.491,1.225,6.211,10.773,0.042,0.027,870.0,1259.0,1.01
1|batter[686554],5.663,1.493,2.882,8.421,0.041,0.035,1355.0,1297.0,1.01
