index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|batter:count_type[669257:other],0.272,0.332,-0.332,0.897,0.006,0.007,2654.0,1534.0,1.0
1|batter:count_type[669257:two_strikes],-0.169,0.327,-0.764,0.49,0.006,0.008,2775.0,1731.0,1.0
1|batter:count_type[669261:batter_ahead],-0.161,0.356,-0.821,0.484,0.007,0.008,2348.0,1250.0,1.0
1|batter:count_type[669261:full],-0.2,0.365,-0.894,0.469,0.007,0.008,2377.0,1677.0,1.0
1|batter:count_type[669261:other],0.182,0.358,-0.448,0.883,0.007,0.01,2647.0,1157.0,1.0
1|batter:count_type[669261:two_strikes],0.138,0.372,-0.539,0.841,0.007,0.008,2673.0,1602.0,1.0
1|batter:count_type[669289:batter_ahead],-0.274,0.342,-0.895,0.376,0.006,0.008,3062.0,1744.0,1.0
1|batter:count_type[669289:full],0.05,0.385,-0.663,0.774,0.007,0.009,3121.0,1476.0,1.0
1|batter:count_type[669289:other],0.146,0.357,-0.549,0.781,0.007,0.008,2810.0,1355.0,1.0
1|batter:count_type[669289:two_strikes],0.064,0.338,-0.576,0.683,0.006,0.008,2810.0,1329.0,1.0
1|batter:count_type[669304:batter_ahead],0.456,0.361,-0.171,1.23,0.007,0.009,2828.0,1561.0,1.0
1|batter:count_type[669304:full],-0.216,0.378,-0.873,0.523,0.008,0.008,2274.0,1639.0,1.0
1|batter:count_type[669304:other],0.065,0.348,-0.618,0.67,0.006,0.008,2930.0,1562.0,1.0
1|batter:count_type[669304:two_strikes],-0.301,0.338,-1.012,0.282,0.007,0.008,2408.0,1445.0,1.0
1|batter:count_type[669326:batter_ahead],0.127,0.387,-0.594,0.872,0.007,0.009,2791.0,1450.0,1.0
1|batter:count_type[669326:full],0.025,0.429,-0.758,0.821,0.008,0.011,2967.0,1344.0,1.0
1|batter:count_type[669326:other],-0.106,0.392,-0.814,0.668,0.007,0.013,3239.0,894.0,1.0
1|batter:count_type[669326:two_strikes],-0.14,0.42,-0.931,0.642,0.008,0.011,2779.0,1022.0,1.0
1|batter:count_type[669352:batter_ahead],0.037,0.41,-0.721,0.833,0.008,0.01,2698.0,1469.0,1.0
1|batter:count_type[669352:full],-0.019,0.422,-0.799,0.781,0.007,0.011,3764.0,1145.0,1.0
1|batter:count_type[669352:other],0.044,0.412,-0.756,0.798,0.008,0.01,2909.0,1239.0,1.0
1|batter:count_type[669352:two_strikes],-0.038,0.405,-0.861,0.668,0.008,0.011,2720.0,1263.0,1.0
1|batter:count_type[669357:batter_ahead],-0.118,0.353,-0.758,0.546,0.007,0.008,2862.0,1581.0,1.0
1|batter:count_type[669357:full],-0.038,0.381,-0.785,0.614,0.008,0.008,2512.0,1480.0,1.0
1|batter:count_type[669357:other],-0.361,0.353,-1.006,0.321,0.008,0.007,2104.0,1404.0,1.0
1|batter:count_type[669357:two_strikes],0.555,0.367,-0.073,1.324,0.007,0.008,2394.0,1498.0,1.0
1|batter:count_type[669364:batter_ahead],-0.282,0.355,-0.926,0.405,0.007,0.008,2883.0,1572.0,1.0
1|batter:count_type[669364:full],0.059,0.353,-0.574,0.765,0.007,0.009,2840.0,1541.0,1.0
1|batter:count_type[669364:other],0.346,0.346,-0.257,1.049,0.007,0.008,2336.0,1329.0,1.0
1|batter:count_type[669364:two_strikes],-0.103,0.358,-0.781,0.579,0.007,0.008,2838.0,1404.0,1.0
1|batter:count_type[669369:batter_ahead],-0.13,0.413,-0.857,0.702,0.007,0.012,3284.0,1423.0,1.0
1|batter:count_type[669369:full],0.035,0.411,-0.721,0.785,0.007,0.011,3131.0,1271.0,1.0
1|batter:count_type[669369:other],-0.13,0.404,-0.939,0.577,0.008,0.01,2875.0,1462.0,1.0
1|batter:count_type[669369:two_strikes],0.21,0.376,-0.486,0.903,0.007,0.008,2632.0,1534.0,1.0
1|batter:count_type[669374:batter_ahead],-0.061,0.415,-0.794,0.73,0.008,0.011,3061.0,1229.0,1.0
1|batter:count_type[669374:full],0.026,0.432,-0.761,0.819,0.009,0.012,2388.0,1209.0,1.0
1|batter:count_type[669374:other],0.038,0.403,-0.698,0.806,0.007,0.012,2912.0,1108.0,1.01
1|batter:count_type[669374:two_strikes],0.061,0.411,-0.755,0.767,0.008,0.01,2861.0,1217.0,1.0
1|batter:count_type[669392:batter_ahead],0.05,0.414,-0.73,0.816,0.008,0.01,2950.0,1404.0,1.0
1|batter:count_type[669392:full],0.007,0.418,-0.756,0.806,0.008,0.012,2741.0,1157.0,1.0
1|batter:count_type[669392:other],-0.038,0.427,-0.787,0.794,0.008,0.014,2619.0,1199.0,1.0
1|batter:count_type[669392:two_strikes],-0.007,0.409,-0.785,0.714,0.007,0.012,3009.0,1162.0,1.01
1|batter:count_type[669394:batter_ahead],-0.06,0.342,-0.667,0.621,0.007,0.008,2635.0,1584.0,1.0
1|batter:count_type[669394:full],-0.094,0.368,-0.751,0.595,0.007,0.008,3057.0,1649.0,1.0
1|batter:count_type[669394:other],-0.049,0.331,-0.685,0.528,0.007,0.007,2535.0,1549.0,1.0
1|batter:count_type[669394:two_strikes],0.214,0.34,-0.439,0.821,0.007,0.008,2645.0,1347.0,1.0
1|batter:count_type[669397:batter_ahead],-0.081,0.407,-0.854,0.637,0.008,0.009,2640.0,1651.0,1.0
1|batter:count_type[669397:full],0.032,0.415,-0.757,0.776,0.007,0.01,3382.0,1400.0,1.0
1|batter:count_type[669397:other],0.049,0.403,-0.745,0.785,0.008,0.01,2684.0,1252.0,1.0
1|batter:count_type[669397:two_strikes],-0.001,0.384,-0.722,0.736,0.007,0.009,2880.0,1379.0,1.0
1|batter:count_type[669450:batter_ahead],-0.002,0.401,-0.741,0.766,0.007,0.01,3090.0,1299.0,1.0
1|batter:count_type[669450:full],-0.006,0.429,-0.772,0.821,0.009,0.011,2550.0,1157.0,1.0
1|batter:count_type[669450:other],0.109,0.407,-0.672,0.838,0.007,0.01,3001.0,1379.0,1.0
1|batter:count_type[669450:two_strikes],-0.133,0.424,-0.886,0.688,0.007,0.011,3470.0,1271.0,1.0
1|batter:count_type[669477:batter_ahead],-0.122,0.39,-0.882,0.569,0.007,0.01,2825.0,1314.0,1.0
1|batter:count_type[669477:full],0.049,0.414,-0.691,0.851,0.008,0.01,2840.0,1438.0,1.0
1|batter:count_type[669477:other],-0.074,0.404,-0.865,0.656,0.008,0.015,2887.0,1042.0,1.01
1|batter:count_type[669477:two_strikes],0.115,0.382,-0.57,0.87,0.007,0.009,2828.0,1474.0,1.0
1|batter:count_type[669699:batter_ahead],-0.076,0.413,-0.808,0.733,0.007,0.011,3368.0,1442.0,1.01
1|batter:count_type[669699:full],-0.05,0.418,-0.831,0.721,0.007,0.011,3318.0,1404.0,1.01
1|batter:count_type[669699:other],0.135,0.382,-0.609,0.83,0.007,0.009,3107.0,1518.0,1.0
1|batter:count_type[669699:two_strikes],0.014,0.4,-0.741,0.772,0.007,0.01,3179.0,1367.0,1.0
1|batter:count_type[669701:batter_ahead],0.013,0.342,-0.626,0.659,0.007,0.007,2520.0,1543.0,1.0
1|batter:count_type[669701:full],0.015,0.365,-0.705,0.652,0.006,0.008,3315.0,1634.0,1.0
1|batter:count_type[669701:other],0.165,0.336,-0.491,0.776,0.006,0.007,2819.0,1712.0,1.0
1|batter:count_type[669701:two_strikes],-0.255,0.333,-0.899,0.333,0.006,0.006,2999.0,1703.0,1.0
1|batter:count_type[669707:batter_ahead],0.14,0.345,-0.447,0.821,0.007,0.007,2353.0,1571.0,1.0
1|batter:count_type[669707:full],0.194,0.37,-0.521,0.884,0.007,0.008,2757.0,1582.0,1.0
1|batter:count_type[669707:other],-0.316,0.333,-0.983,0.274,0.007,0.008,2307.0,1372.0,1.0
1|batter:count_type[669707:two_strikes],-0.037,0.339,-0.673,0.583,0.007,0.007,2502.0,1488.0,1.0
1|batter:count_type[669720:batter_ahead],-0.081,0.384,-0.845,0.614,0.007,0.009,2832.0,1626.0,1.0
1|batter:count_type[669720:full],-0.105,0.391,-0.826,0.628,0.008,0.01,2580.0,1513.0,1.0
1|batter:count_type[669720:other],-0.04,0.367,-0.719,0.647,0.007,0.01,2596.0,1430.0,1.0
1|batter:count_type[669720:two_strikes],0.261,0.362,-0.433,0.922,0.007,0.008,2961.0,1531.0,1.0
1|batter:count_type[669743:batter_ahead],-0.032,0.402,-0.732,0.769,0.007,0.009,3105.0,1625.0,1.01
1|batter:count_type[669743:full],-0.096,0.389,-0.795,0.665,0.008,0.01,2325.0,1129.0,1.0
1|batter:count_type[669743:other],0.029,0.375,-0.664,0.732,0.006,0.01,3483.0,1372.0,1.0
1|batter:count_type[669743:two_strikes],0.118,0.376,-0.541,0.852,0.007,0.009,2634.0,1368.0,1.0
1|batter:count_type[669911:batter_ahead],0.15,0.358,-0.481,0.817,0.007,0.008,2360.0,1643.0,1.0
1|batter:count_type[669911:full],-0.082,0.376,-0.804,0.622,0.007,0.009,2537.0,1372.0,1.0
1|batter:count_type[669911:other],0.062,0.341,-0.573,0.695,0.006,0.007,2806.0,1521.0,1.01
1|batter:count_type[669911:two_strikes],-0.112,0.348,-0.715,0.566,0.007,0.007,2639.0,1529.0,1.0
1|batter:count_type[670032:batter_ahead],0.26,0.341,-0.392,0.888,0.006,0.008,2971.0,1590.0,1.0
1|batter:count_type[670032:full],-0.077,0.382,-0.776,0.646,0.007,0.007,2949.0,1516.0,1.0
1|batter:count_type[670032:other],0.137,0.33,-0.494,0.748,0.006,0.009,3038.0,1316.0,1.0
1|batter:count_type[670032:two_strikes],-0.294,0.34,-0.966,0.294,0.007,0.007,2415.0,1662.0,1.0
1|batter:count_type[670042:batter_ahead],-0.114,0.346,-0.74,0.528,0.006,0.008,2979.0,1660.0,1.01
1|batter:count_type[670042:full],-0.248,0.383,-0.93,0.515,0.007,0.008,2681.0,1745.0,1.0
1|batter:count_type[670042:other],0.323,0.347,-0.344,0.96,0.007,0.007,2736.0,1560.0,1.0
1|batter:count_type[670042:two_strikes],0.06,0.348,-0.571,0.712,0.006,0.009,3007.0,1446.0,1.0
1|batter:count_type[670092:batter_ahead],0.054,0.397,-0.667,0.79,0.007,0.009,3030.0,1565.0,1.0
1|batter:count_type[670092:full],-0.013,0.396,-0.815,0.696,0.008,0.01,2401.0,1330.0,1.0
1|batter:count_type[670092:other],-0.004,0.417,-0.789,0.804,0.007,0.012,3507.0,1066.0,1.0
1|batter:count_type[670092:two_strikes],-0.033,0.406,-0.748,0.76,0.007,0.01,3460.0,1457.0,1.0
1|batter:count_type[670097:batter_ahead],0.04,0.393,-0.708,0.785,0.007,0.011,3071.0,1245.0,1.0
1|batter:count_type[670097:full],0.084,0.384,-0.68,0.757,0.007,0.009,2804.0,1462.0,1.0
1|batter:count_type[670097:other],-0.02,0.373,-0.672,0.699,0.007,0.009,2958.0,1388.0,1.0
1|batter:count_type[670097:two_strikes],-0.128,0.394,-0.847,0.592,0.008,0.01,2694.0,1404.0,1.0
1|batter:count_type[670156:batter_ahead],-0.153,0.415,-0.928,0.632,0.008,0.01,2879.0,1211.0,1.0
1|batter:count_type[670156:full],0.011,0.412,-0.778,0.775,0.009,0.013,2306.0,1081.0,1.0
1|batter:count_type[670156:other],0.01,0.392,-0.705,0.715,0.008,0.012,2666.0,1299.0,1.0
1|batter:count_type[670156:two_strikes],0.101,0.395,-0.643,0.84,0.008,0.009,2662.0,1615.0,1.0
1|batter:count_type[670223:batter_ahead],0.057,0.401,-0.648,0.86,0.008,0.011,2820.0,1294.0,1.0
1|batter:count_type[670223:full],-0.006,0.424,-0.817,0.751,0.007,0.012,3334.0,1172.0,1.01
1|batter:count_type[670223:other],-0.012,0.405,-0.716,0.772,0.008,0.01,2711.0,1400.0,1.0
1|batter:count_type[670223:two_strikes],-0.045,0.391,-0.789,0.673,0.007,0.009,2950.0,1458.0,1.0
1|batter:count_type[670224:batter_ahead],0.094,0.406,-0.632,0.819,0.008,0.01,2860.0,983.0,1.0
1|batter:count_type[670224:full],-0.011,0.434,-0.819,0.813,0.008,0.013,2910.0,1274.0,1.01
1|batter:count_type[670224:other],-0.144,0.411,-0.912,0.64,0.008,0.009,2491.0,1363.0,1.0
1|batter:count_type[670224:two_strikes],0.042,0.398,-0.713,0.79,0.007,0.011,2943.0,1066.0,1.0
1|batter:count_type[670242:batter_ahead],-0.196,0.356,-0.866,0.469,0.007,0.009,2907.0,1537.0,1.0
1|batter:count_type[670242:full],-0.252,0.403,-0.985,0.525,0.007,0.011,3347.0,1363.0,1.0
1|batter:count_type[670242:other],0.412,0.349,-0.287,1.028,0.007,0.008,2810.0,1706.0,1.0
1|batter:count_type[670242:two_strikes],0.003,0.36,-0.713,0.637,0.007,0.007,2442.0,1541.0,1.0
1|batter:count_type[670276:batter_ahead],0.096,0.412,-0.663,0.843,0.008,0.011,2625.0,1304.0,1.01
1|batter:count_type[670276:full],-0.008,0.429,-0.801,0.766,0.008,0.012,3095.0,1077.0,1.01
1|batter:count_type[670276:other],0.063,0.399,-0.693,0.791,0.007,0.01,3025.0,1297.0,1.0
1|batter:count_type[670276:two_strikes],-0.117,0.396,-0.849,0.628,0.007,0.009,3107.0,1442.0,1.01
1|batter:count_type[670541:batter_ahead],0.046,0.343,-0.579,0.683,0.007,0.007,2206.0,1520.0,1.0
1|batter:count_type[670541:full],0.022,0.378,-0.721,0.669,0.007,0.008,2775.0,1582.0,1.0
1|batter:count_type[670541:other],-0.049,0.328,-0.634,0.567,0.007,0.008,2527.0,1498.0,1.0
1|batter:count_type[670541:two_strikes],-0.116,0.337,-0.742,0.505,0.007,0.008,2592.0,1585.0,1.0
1|batter:count_type[670623:batter_ahead],0.012,0.353,-0.652,0.663,0.007,0.007,2918.0,1643.0,1.0
1|batter:count_type[670623:full],-0.15,0.352,-0.841,0.472,0.007,0.007,2554.0,1520.0,1.0
1|batter:count_type[670623:other],-0.293,0.346,-0.894,0.393,0.007,0.008,2669.0,1602.0,1.0
1|batter:count_type[670623:two_strikes],0.438,0.355,-0.199,1.108,0.007,0.009,2534.0,1408.0,1.01
1|batter:count_type[670764:batter_ahead],-0.144,0.358,-0.91,0.457,0.007,0.009,2616.0,1177.0,1.0
1|batter:count_type[670764:full],0.123,0.386,-0.576,0.828,0.007,0.008,3284.0,1624.0,1.0
1|batter:count_type[670764:other],-0.392,0.356,-1.095,0.242,0.007,0.009,2427.0,1513.0,1.01
1|batter:count_type[670764:two_strikes],0.426,0.357,-0.313,1.034,0.007,0.008,2450.0,1449.0,1.0
1|batter:count_type[670770:batter_ahead],-0.02,0.367,-0.66,0.71,0.007,0.01,2461.0,1268.0,1.0
1|batter:count_type[670770:full],0.174,0.389,-0.585,0.85,0.007,0.009,3028.0,1499.0,1.0
1|batter:count_type[670770:other],-0.345,0.374,-1.062,0.332,0.008,0.01,2185.0,1265.0,1.0
1|batter:count_type[670770:two_strikes],0.182,0.356,-0.49,0.847,0.007,0.008,2399.0,1294.0,1.01
1|batter:count_type[670869:batter_ahead],-0.091,0.428,-0.867,0.744,0.007,0.014,3636.0,1321.0,1.0
1|batter:count_type[670869:full],-0.067,0.426,-0.854,0.716,0.008,0.011,2879.0,1284.0,1.0
1|batter:count_type[670869:other],-0.006,0.398,-0.766,0.739,0.007,0.011,2882.0,1352.0,1.0
1|batter:count_type[670869:two_strikes],0.136,0.399,-0.655,0.872,0.008,0.011,2713.0,1284.0,1.0
1|batter:count_type[671056:batter_ahead],0.015,0.373,-0.691,0.717,0.007,0.009,2504.0,1513.0,1.0
1|batter:count_type[671056:full],-0.05,0.385,-0.746,0.746,0.008,0.009,2236.0,1319.0,1.0
1|batter:count_type[671056:other],-0.029,0.353,-0.654,0.654,0.007,0.008,2651.0,1714.0,1.0
1|batter:count_type[671056:two_strikes],0.05,0.368,-0.638,0.77,0.007,0.01,3239.0,1682.0,1.0
1|batter:count_type[671083:batter_ahead],-0.129,0.415,-0.992,0.569,0.008,0.012,2759.0,1101.0,1.0
1|batter:count_type[671083:full],-0.04,0.415,-0.848,0.706,0.007,0.011,3300.0,1474.0,1.01
1|batter:count_type[671083:other],-0.124,0.403,-0.849,0.649,0.008,0.01,2902.0,1462.0,1.0
1|batter:count_type[671083:two_strikes],0.257,0.415,-0.493,1.043,0.008,0.01,2821.0,1386.0,1.0
1|batter:count_type[671117:batter_ahead],0.034,0.422,-0.714,0.873,0.008,0.013,2521.0,1174.0,1.0
1|batter:count_type[671117:full],-0.017,0.426,-0.878,0.772,0.008,0.013,2992.0,1144.0,1.0
1|batter:count_type[671117:other],-0.122,0.408,-0.929,0.622,0.007,0.012,3484.0,1425.0,1.0
1|batter:count_type[671117:two_strikes],0.104,0.41,-0.613,0.915,0.008,0.009,2844.0,1447.0,1.0
1|batter:count_type[671213:batter_ahead],-0.124,0.365,-0.779,0.58,0.007,0.009,2979.0,1500.0,1.0
1|batter:count_type[671213:full],0.123,0.387,-0.614,0.829,0.007,0.009,3008.0,1541.0,1.0
1|batter:count_type[671213:other],0.322,0.347,-0.303,0.989,0.007,0.008,2512.0,1498.0,1.0
1|batter:count_type[671213:two_strikes],-0.328,0.358,-0.947,0.39,0.006,0.008,3238.0,1447.0,1.0
1|batter:count_type[671218:batter_ahead],0.148,0.328,-0.473,0.743,0.007,0.006,2398.0,1515.0,1.0
1|batter:count_type[671218:full],-0.02,0.353,-0.667,0.637,0.006,0.007,3219.0,1430.0,1.0
1|batter:count_type[671218:other],-0.484,0.329,-1.116,0.099,0.007,0.007,2336.0,1486.0,1.0
1|batter:count_type[671218:two_strikes],0.375,0.338,-0.282,0.983,0.007,0.006,2372.0,1706.0,1.0
1|batter:count_type[671221:batter_ahead],0.091,0.38,-0.6,0.789,0.008,0.01,2400.0,1348.0,1.0
1|batter:count_type[671221:full],-0.048,0.429,-0.862,0.751,0.008,0.012,2898.0,1262.0,1.0
1|batter:count_type[671221:other],-0.122,0.406,-0.933,0.595,0.007,0.011,3122.0,1366.0,1.01
1|batter:count_type[671221:two_strikes],0.061,0.414,-0.657,0.913,0.008,0.011,2625.0,1329.0,1.0
1|batter:count_type[671277:batter_ahead],0.11,0.344,-0.551,0.726,0.006,0.008,3435.0,1493.0,1.0
1|batter:count_type[671277:full],0.016,0.396,-0.717,0.73,0.008,0.009,2574.0,1367.0,1.0
1|batter:count_type[671277:other],-0.011,0.332,-0.609,0.629,0.006,0.007,3056.0,1613.0,1.0
1|batter:count_type[671277:two_strikes],-0.078,0.345,-0.692,0.597,0.006,0.007,3020.0,1324.0,1.01
1|batter:count_type[671286:batter_ahead],0.038,0.401,-0.772,0.72,0.008,0.01,2305.0,1282.0,1.0
1|batter:count_type[671286:full],0.002,0.426,-0.73,0.842,0.009,0.012,2475.0,1251.0,1.0
1|batter:count_type[671286:other],0.053,0.391,-0.632,0.818,0.007,0.008,2861.0,1563.0,1.0
1|batter:count_type[671286:two_strikes],-0.108,0.401,-0.843,0.684,0.007,0.01,3142.0,1293.0,1.0
1|batter:count_type[671289:batter_ahead],0.431,0.36,-0.274,1.082,0.008,0.008,2086.0,1391.0,1.0
1|batter:count_type[671289:full],-0.249,0.405,-0.969,0.566,0.008,0.01,2656.0,1517.0,1.01
1|batter:count_type[671289:other],0.275,0.359,-0.356,0.979,0.007,0.009,2471.0,1433.0,1.01
1|batter:count_type[671289:two_strikes],-0.55,0.352,-1.271,0.066,0.007,0.009,2738.0,1437.0,1.0
1|batter:count_type[671732:batter_ahead],0.135,0.345,-0.541,0.756,0.007,0.009,2450.0,1366.0,1.0
1|batter:count_type[671732:full],0.099,0.368,-0.593,0.782,0.007,0.008,2780.0,1693.0,1.01
1|batter:count_type[671732:other],-0.318,0.34,-0.961,0.29,0.006,0.007,2758.0,1676.0,1.0
1|batter:count_type[671732:two_strikes],0.058,0.327,-0.596,0.643,0.006,0.006,2852.0,1542.0,1.01
1|batter:count_type[671739:batter_ahead],-0.013,0.348,-0.683,0.623,0.006,0.008,2888.0,1512.0,1.0
1|batter:count_type[671739:full],-0.309,0.37,-1.002,0.358,0.008,0.009,2103.0,1467.0,1.0
1|batter:count_type[671739:other],-0.004,0.325,-0.588,0.633,0.006,0.007,2615.0,1628.0,1.0
1|batter:count_type[671739:two_strikes],0.311,0.335,-0.302,0.965,0.007,0.008,2545.0,1601.0,1.0
1|batter:count_type[672012:batter_ahead],0.135,0.393,-0.632,0.81,0.007,0.01,3002.0,1485.0,1.0
1|batter:count_type[672012:full],0.048,0.42,-0.747,0.796,0.007,0.011,3225.0,1325.0,1.0
1|batter:count_type[672012:other],-0.087,0.388,-0.862,0.593,0.007,0.01,3055.0,1351.0,1.0
1|batter:count_type[672012:two_strikes],-0.156,0.414,-0.975,0.582,0.007,0.011,3294.0,1420.0,1.0
1|batter:count_type[672275:batter_ahead],-0.035,0.343,-0.688,0.586,0.006,0.008,2932.0,1644.0,1.0
1|batter:count_type[672275:full],-0.169,0.377,-0.956,0.478,0.007,0.009,2905.0,1732.0,1.0
1|batter:count_type[672275:other],-0.165,0.338,-0.799,0.481,0.006,0.008,2797.0,1441.0,1.0
1|batter:count_type[672275:two_strikes],0.353,0.352,-0.325,0.997,0.007,0.007,2267.0,1681.0,1.0
1|batter:count_type[672279:batter_ahead],0.149,0.363,-0.504,0.832,0.007,0.009,2798.0,1543.0,1.0
1|batter:count_type[672279:full],0.229,0.39,-0.56,0.914,0.007,0.009,3274.0,1422.0,1.0
1|batter:count_type[672279:other],-0.414,0.339,-1.094,0.17,0.007,0.008,2544.0,1491.0,1.0
1|batter:count_type[672279:two_strikes],0.016,0.334,-0.679,0.566,0.007,0.007,2366.0,1612.0,1.0
1|batter:count_type[672284:batter_ahead],0.036,0.34,-0.6,0.663,0.006,0.007,2860.0,1786.0,1.0
1|batter:count_type[672284:full],-0.122,0.368,-0.824,0.555,0.007,0.009,2863.0,1488.0,1.0
1|batter:count_type[672284:other],0.231,0.33,-0.396,0.843,0.007,0.008,2549.0,1284.0,1.01
1|batter:count_type[672284:two_strikes],-0.126,0.348,-0.816,0.508,0.007,0.008,2350.0,1489.0,1.0
1|batter:count_type[672356:batter_ahead],0.301,0.38,-0.458,0.957,0.008,0.009,2307.0,1297.0,1.01
1|batter:count_type[672356:full],-0.066,0.391,-0.817,0.656,0.007,0.009,2766.0,1473.0,1.0
1|batter:count_type[672356:other],-0.101,0.362,-0.805,0.545,0.007,0.008,2830.0,1352.0,1.0
1|batter:count_type[672356:two_strikes],-0.13,0.375,-0.831,0.585,0.008,0.008,2146.0,1689.0,1.0
1|batter:count_type[672386:batter_ahead],0.178,0.35,-0.456,0.86,0.008,0.008,2141.0,1509.0,1.0
1|batter:count_type[672386:full],0.106,0.381,-0.606,0.833,0.006,0.009,3580.0,1496.0,1.0
1|batter:count_type[672386:other],0.155,0.352,-0.509,0.827,0.006,0.008,3002.0,1692.0,1.0
1|batter:count_type[672386:two_strikes],-0.416,0.346,-1.049,0.197,0.007,0.007,2428.0,1602.0,1.0
1|batter:count_type[672515:batter_ahead],0.187,0.372,-0.519,0.88,0.007,0.009,2716.0,1337.0,1.0
1|batter:count_type[672515:full],-0.17,0.392,-0.857,0.605,0.008,0.01,2679.0,1417.0,1.0
1|batter:count_type[672515:other],0.127,0.348,-0.506,0.798,0.007,0.009,2531.0,1455.0,1.0
1|batter:count_type[672515:two_strikes],-0.164,0.346,-0.791,0.484,0.007,0.007,2319.0,1811.0,1.0
1|batter:count_type[672569:batter_ahead],0.18,0.402,-0.604,0.867,0.007,0.009,3118.0,1639.0,1.0
1|batter:count_type[672569:full],-0.042,0.417,-0.815,0.765,0.007,0.011,3213.0,1278.0,1.0
1|batter:count_type[672569:other],0.233,0.387,-0.492,0.958,0.007,0.009,2862.0,1374.0,1.0
1|batter:count_type[672569:two_strikes],-0.343,0.394,-1.048,0.424,0.008,0.008,2346.0,1555.0,1.0
1|batter:count_type[672580:batter_ahead],0.358,0.351,-0.324,0.995,0.008,0.008,2056.0,1571.0,1.0
1|batter:count_type[672580:full],-0.156,0.36,-0.804,0.555,0.007,0.008,2676.0,1713.0,1.0
1|batter:count_type[672580:other],-0.05,0.322,-0.641,0.543,0.006,0.007,2857.0,1753.0,1.0
1|batter:count_type[672580:two_strikes],-0.179,0.34,-0.843,0.438,0.007,0.007,2611.0,1587.0,1.0
1|batter:count_type[672640:batter_ahead],0.239,0.347,-0.397,0.87,0.006,0.007,2970.0,1620.0,1.0
1|batter:count_type[672640:full],-0.206,0.388,-0.892,0.529,0.008,0.01,2360.0,1198.0,1.0
1|batter:count_type[672640:other],0.069,0.337,-0.564,0.698,0.007,0.007,2360.0,1634.0,1.0
1|batter:count_type[672640:two_strikes],-0.121,0.343,-0.746,0.515,0.007,0.008,2559.0,1508.0,1.0
1|batter:count_type[672642:batter_ahead],0.048,0.398,-0.637,0.828,0.008,0.01,2703.0,1180.0,1.01
1|batter:count_type[672642:full],0.058,0.416,-0.762,0.814,0.007,0.011,3250.0,1269.0,1.01
1|batter:count_type[672642:other],-0.179,0.398,-0.914,0.581,0.008,0.01,2661.0,1366.0,1.0
1|batter:count_type[672642:two_strikes],0.044,0.402,-0.789,0.72,0.008,0.01,2784.0,1395.0,1.0
1|batter:count_type[672695:batter_ahead],-0.111,0.36,-0.756,0.59,0.007,0.008,2725.0,1540.0,1.0
1|batter:count_type[672695:full],0.485,0.369,-0.162,1.178,0.008,0.008,2381.0,1587.0,1.0
1|batter:count_type[672695:other],-0.406,0.347,-0.989,0.292,0.006,0.007,2911.0,1701.0,1.0
1|batter:count_type[672695:two_strikes],0.018,0.354,-0.645,0.697,0.007,0.009,2566.0,1571.0,1.0
1|batter:count_type[672701:batter_ahead],-0.044,0.428,-0.853,0.704,0.008,0.012,2848.0,1297.0,1.0
1|batter:count_type[672701:full],0.003,0.419,-0.777,0.827,0.008,0.011,2924.0,1256.0,1.0
1|batter:count_type[672701:other],0.029,0.413,-0.742,0.8,0.007,0.01,3144.0,1474.0,1.0
1|batter:count_type[672701:two_strikes],-0.0,0.409,-0.779,0.761,0.008,0.01,2919.0,1483.0,1.0
1|batter:count_type[672724:batter_ahead],-0.039,0.396,-0.804,0.674,0.007,0.01,3357.0,1018.0,1.0
1|batter:count_type[672724:full],0.002,0.42,-0.74,0.836,0.008,0.01,2665.0,1230.0,1.01
1|batter:count_type[672724:other],0.065,0.42,-0.691,0.864,0.007,0.012,3310.0,1200.0,1.0
1|batter:count_type[672724:two_strikes],-0.047,0.424,-0.813,0.76,0.008,0.011,3018.0,1209.0,1.0
1|batter:count_type[672744:batter_ahead],-0.113,0.399,-0.846,0.632,0.007,0.011,3164.0,1232.0,1.0
1|batter:count_type[672744:full],-0.02,0.407,-0.801,0.73,0.008,0.011,2914.0,1420.0,1.0
