index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|batter:count_type[673548:two_strikes],-0.863,0.545,-1.945,0.081,0.012,0.011,1970.0,1615.0,1.0
1|batter:count_type[673962:batter_ahead],0.34,0.57,-0.712,1.429,0.013,0.01,2001.0,1673.0,1.0
1|batter:count_type[673962:full],0.195,0.599,-0.916,1.298,0.013,0.01,2072.0,1862.0,1.0
1|batter:count_type[673962:other],-0.215,0.547,-1.183,0.844,0.013,0.011,1831.0,1460.0,1.0
1|batter:count_type[673962:two_strikes],-0.469,0.553,-1.547,0.532,0.012,0.01,2006.0,1697.0,1.0
1|batter:count_type[674441:batter_ahead],0.122,0.798,-1.245,1.681,0.018,0.017,2076.0,1366.0,1.0
1|batter:count_type[674441:full],-0.065,0.799,-1.565,1.421,0.018,0.021,1976.0,1297.0,1.0
1|batter:count_type[674441:other],0.22,0.771,-1.206,1.629,0.017,0.015,2048.0,1514.0,1.0
1|batter:count_type[674441:two_strikes],-0.174,0.764,-1.625,1.249,0.017,0.013,1968.0,1852.0,1.0
1|batter:count_type[675659:batter_ahead],0.289,0.855,-1.319,1.937,0.019,0.018,1943.0,1348.0,1.0
1|batter:count_type[675659:full],-0.018,0.892,-1.629,1.691,0.02,0.024,2079.0,1188.0,1.01
1|batter:count_type[675659:other],-0.262,0.868,-1.795,1.434,0.019,0.017,2146.0,1745.0,1.0
1|batter:count_type[675659:two_strikes],-0.019,0.855,-1.584,1.611,0.019,0.023,1995.0,1277.0,1.0
1|batter:count_type[675915:batter_ahead],-0.019,0.817,-1.467,1.547,0.018,0.018,1968.0,1307.0,1.0
1|batter:count_type[675915:full],0.022,0.847,-1.499,1.645,0.019,0.021,1903.0,1297.0,1.0
1|batter:count_type[675915:other],0.002,0.868,-1.627,1.615,0.02,0.024,1893.0,1067.0,1.0
1|batter:count_type[675915:two_strikes],0.027,0.866,-1.681,1.58,0.019,0.023,1993.0,1180.0,1.01
1|batter:count_type[675961:batter_ahead],-0.007,0.863,-1.601,1.634,0.019,0.023,2153.0,1373.0,1.0
1|batter:count_type[675961:full],-0.01,0.854,-1.691,1.52,0.019,0.025,1967.0,1161.0,1.01
1|batter:count_type[675961:other],0.024,0.884,-1.683,1.581,0.02,0.022,1981.0,1261.0,1.0
1|batter:count_type[675961:two_strikes],-0.022,0.84,-1.555,1.514,0.019,0.021,2008.0,1216.0,1.0
1|batter:count_type[676044:batter_ahead],0.621,0.686,-0.628,1.933,0.015,0.015,2187.0,1471.0,1.0
1|batter:count_type[676044:full],0.062,0.812,-1.454,1.523,0.018,0.02,1997.0,1161.0,1.0
1|batter:count_type[676044:other],0.4,0.662,-0.847,1.617,0.015,0.014,2035.0,1618.0,1.0
1|batter:count_type[676044:two_strikes],-0.899,0.67,-2.157,0.381,0.014,0.013,2185.0,1778.0,1.0
1|batter:count_type[676059:batter_ahead],0.884,0.596,-0.202,1.999,0.014,0.013,1834.0,1673.0,1.0
1|batter:count_type[676059:full],-0.594,0.632,-1.712,0.611,0.014,0.013,2095.0,1856.0,1.0
1|batter:count_type[676059:other],0.624,0.561,-0.417,1.676,0.013,0.013,2012.0,1314.0,1.0
1|batter:count_type[676059:two_strikes],-0.904,0.585,-2.009,0.158,0.013,0.012,2093.0,1502.0,1.0
1|batter:count_type[676070:batter_ahead],0.225,0.671,-1.085,1.384,0.015,0.014,2063.0,1617.0,1.01
1|batter:count_type[676070:full],0.022,0.715,-1.299,1.377,0.016,0.014,2106.0,1626.0,1.0
1|batter:count_type[676070:other],0.416,0.652,-0.864,1.545,0.015,0.012,1919.0,1737.0,1.0
1|batter:count_type[676070:two_strikes],-0.682,0.659,-1.837,0.63,0.014,0.013,2073.0,1519.0,1.0
1|batter:count_type[676113:batter_ahead],0.119,0.817,-1.429,1.63,0.018,0.017,1990.0,1686.0,1.0
1|batter:count_type[676113:full],-0.014,0.874,-1.716,1.595,0.019,0.028,2008.0,1011.0,1.01
1|batter:count_type[676113:other],0.181,0.837,-1.368,1.775,0.019,0.016,2001.0,1516.0,1.0
1|batter:count_type[676113:two_strikes],-0.269,0.81,-1.74,1.287,0.018,0.02,2133.0,1327.0,1.01
1|batter:count_type[676116:batter_ahead],0.005,0.677,-1.309,1.223,0.015,0.012,2043.0,1741.0,1.0
1|batter:count_type[676116:full],0.446,0.736,-0.962,1.777,0.016,0.013,2213.0,1919.0,1.0
1|batter:count_type[676116:other],0.108,0.658,-1.086,1.402,0.015,0.017,2046.0,1395.0,1.01
1|batter:count_type[676116:two_strikes],-0.529,0.667,-1.699,0.774,0.015,0.013,2101.0,1835.0,1.0
1|batter:count_type[676356:batter_ahead],0.897,0.688,-0.445,2.183,0.015,0.014,1995.0,1529.0,1.0
1|batter:count_type[676356:full],0.063,0.774,-1.301,1.577,0.018,0.016,1833.0,1660.0,1.0
1|batter:count_type[676356:other],0.389,0.662,-0.821,1.599,0.016,0.014,1745.0,1470.0,1.0
1|batter:count_type[676356:two_strikes],-1.487,0.668,-2.84,-0.347,0.016,0.014,1835.0,1521.0,1.0
1|batter:count_type[676369:batter_ahead],-0.078,0.853,-1.634,1.527,0.02,0.023,1912.0,1101.0,1.0
1|batter:count_type[676369:full],-0.038,0.832,-1.578,1.535,0.018,0.019,2086.0,1357.0,1.0
1|batter:count_type[676369:other],0.094,0.838,-1.465,1.659,0.02,0.028,1809.0,1035.0,1.0
1|batter:count_type[676369:two_strikes],0.003,0.874,-1.707,1.544,0.02,0.023,1892.0,1330.0,1.0
1|batter:count_type[676391:batter_ahead],0.356,0.559,-0.709,1.342,0.012,0.011,2148.0,1542.0,1.0
1|batter:count_type[676391:full],0.327,0.608,-0.72,1.585,0.013,0.012,2165.0,1829.0,1.0
1|batter:count_type[676391:other],0.175,0.553,-0.856,1.195,0.012,0.013,2277.0,1540.0,1.0
1|batter:count_type[676391:two_strikes],-1.075,0.56,-2.159,-0.06,0.012,0.011,2183.0,1570.0,1.0
1|batter:count_type[676439:batter_ahead],0.319,0.645,-0.898,1.493,0.015,0.013,1961.0,1674.0,1.0
1|batter:count_type[676439:full],0.25,0.682,-1.016,1.5,0.015,0.014,2036.0,1591.0,1.0
1|batter:count_type[676439:other],0.406,0.629,-0.729,1.6,0.014,0.012,1906.0,1641.0,1.0
1|batter:count_type[676439:two_strikes],-0.977,0.614,-2.167,0.128,0.014,0.013,1948.0,1579.0,1.0
1|batter:count_type[676466:batter_ahead],0.131,0.804,-1.429,1.617,0.019,0.018,1801.0,1450.0,1.0
1|batter:count_type[676466:full],0.206,0.8,-1.254,1.7,0.018,0.018,2068.0,1523.0,1.0
1|batter:count_type[676466:other],0.135,0.746,-1.324,1.445,0.017,0.014,2006.0,1685.0,1.0
1|batter:count_type[676466:two_strikes],-0.378,0.758,-1.874,0.981,0.017,0.015,2019.0,1687.0,1.0
1|batter:count_type[676475:batter_ahead],0.996,0.563,-0.054,2.018,0.012,0.013,2091.0,1725.0,1.0
1|batter:count_type[676475:full],0.041,0.612,-1.049,1.24,0.014,0.012,1978.0,1538.0,1.0
1|batter:count_type[676475:other],0.19,0.544,-0.824,1.254,0.013,0.014,1896.0,1315.0,1.0
1|batter:count_type[676475:two_strikes],-1.304,0.555,-2.364,-0.311,0.012,0.012,2122.0,1457.0,1.0
1|batter:count_type[676480:batter_ahead],0.268,0.726,-1.073,1.639,0.016,0.013,2146.0,1646.0,1.0
1|batter:count_type[676480:full],-0.307,0.755,-1.714,1.119,0.017,0.014,1937.0,1683.0,1.0
1|batter:count_type[676480:other],0.43,0.716,-0.862,1.763,0.016,0.013,1946.0,1785.0,1.0
1|batter:count_type[676480:two_strikes],-0.285,0.691,-1.549,1.004,0.016,0.012,1964.0,1805.0,1.0
1|batter:count_type[676551:batter_ahead],0.054,0.85,-1.509,1.604,0.019,0.022,2076.0,1521.0,1.0
1|batter:count_type[676551:full],0.019,0.869,-1.518,1.647,0.019,0.023,2094.0,910.0,1.0
1|batter:count_type[676551:other],0.242,0.834,-1.404,1.708,0.018,0.014,2039.0,1650.0,1.0
1|batter:count_type[676551:two_strikes],-0.166,0.825,-1.697,1.377,0.018,0.019,1997.0,1475.0,1.0
1|batter:count_type[676572:batter_ahead],0.536,0.561,-0.476,1.643,0.012,0.013,2207.0,1614.0,1.0
1|batter:count_type[676572:full],0.193,0.613,-1.019,1.273,0.014,0.013,2035.0,1592.0,1.0
1|batter:count_type[676572:other],0.068,0.562,-0.871,1.242,0.012,0.014,2047.0,1551.0,1.0
1|batter:count_type[676572:two_strikes],-0.76,0.553,-1.87,0.225,0.012,0.012,2156.0,1629.0,1.0
1|batter:count_type[676609:batter_ahead],1.519,0.587,0.449,2.634,0.013,0.011,2012.0,1710.0,1.0
1|batter:count_type[676609:full],-0.316,0.618,-1.534,0.758,0.015,0.012,1812.0,1481.0,1.0
1|batter:count_type[676609:other],0.377,0.592,-0.682,1.545,0.013,0.012,1942.0,1654.0,1.0
1|batter:count_type[676609:two_strikes],-1.78,0.582,-2.942,-0.749,0.013,0.011,2125.0,1566.0,1.0
1|batter:count_type[676679:batter_ahead],0.909,0.729,-0.571,2.186,0.016,0.013,2032.0,1589.0,1.0
1|batter:count_type[676679:full],0.215,0.828,-1.397,1.678,0.019,0.024,1976.0,1177.0,1.01
1|batter:count_type[676679:other],-0.028,0.66,-1.296,1.19,0.015,0.012,1995.0,1417.0,1.0
1|batter:count_type[676679:two_strikes],-1.042,0.659,-2.259,0.156,0.015,0.012,1999.0,1731.0,1.0
1|batter:count_type[676694:batter_ahead],0.436,0.564,-0.562,1.545,0.012,0.01,2062.0,1839.0,1.0
1|batter:count_type[676694:full],-0.016,0.662,-1.258,1.19,0.015,0.012,1821.0,1496.0,1.0
1|batter:count_type[676694:other],0.148,0.572,-0.91,1.2,0.013,0.013,1935.0,1511.0,1.0
1|batter:count_type[676694:two_strikes],-0.69,0.574,-1.735,0.369,0.013,0.011,1936.0,1631.0,1.0
1|batter:count_type[676701:batter_ahead],0.001,0.727,-1.456,1.279,0.016,0.014,2144.0,1855.0,1.0
1|batter:count_type[676701:full],0.092,0.844,-1.46,1.66,0.019,0.021,1927.0,1228.0,1.0
1|batter:count_type[676701:other],0.259,0.69,-1.058,1.48,0.015,0.014,2111.0,1568.0,1.0
1|batter:count_type[676701:two_strikes],-0.677,0.693,-1.84,0.731,0.016,0.013,1947.0,1775.0,1.0
1|batter:count_type[676724:batter_ahead],0.228,0.686,-1.055,1.495,0.014,0.012,2259.0,1793.0,1.0
1|batter:count_type[676724:full],-0.319,0.789,-1.84,1.098,0.018,0.018,1898.0,1426.0,1.0
1|batter:count_type[676724:other],0.323,0.677,-0.971,1.576,0.016,0.016,1738.0,1287.0,1.01
1|batter:count_type[676724:two_strikes],-0.212,0.71,-1.56,1.038,0.016,0.014,2007.0,1788.0,1.0
1|batter:count_type[676801:batter_ahead],0.958,0.639,-0.29,2.113,0.015,0.012,1909.0,1667.0,1.0
1|batter:count_type[676801:full],-0.047,0.68,-1.292,1.196,0.015,0.011,1978.0,1788.0,1.0
1|batter:count_type[676801:other],-0.13,0.621,-1.225,1.104,0.014,0.014,1941.0,1218.0,1.0
1|batter:count_type[676801:two_strikes],-0.669,0.62,-1.828,0.46,0.014,0.012,2025.0,1517.0,1.0
1|batter:count_type[676812:batter_ahead],0.317,0.704,-0.894,1.709,0.015,0.013,2094.0,1679.0,1.0
1|batter:count_type[676812:full],-0.175,0.784,-1.647,1.264,0.017,0.017,2136.0,1568.0,1.0
1|batter:count_type[676812:other],0.453,0.668,-0.697,1.835,0.015,0.015,1930.0,1643.0,1.0
1|batter:count_type[676812:two_strikes],-0.408,0.703,-1.871,0.803,0.016,0.015,1955.0,1678.0,1.0
1|batter:count_type[676914:batter_ahead],0.796,0.625,-0.46,1.899,0.014,0.012,1934.0,1463.0,1.0
1|batter:count_type[676914:full],-0.222,0.64,-1.356,1.018,0.014,0.014,2144.0,1414.0,1.0
1|batter:count_type[676914:other],0.409,0.608,-0.733,1.5,0.014,0.014,1986.0,1286.0,1.0
1|batter:count_type[676914:two_strikes],-1.052,0.622,-2.213,0.139,0.015,0.012,1815.0,1736.0,1.0
1|batter:count_type[677008:batter_ahead],0.422,0.606,-0.782,1.493,0.013,0.012,2108.0,1739.0,1.0
1|batter:count_type[677008:full],-0.236,0.678,-1.465,1.055,0.015,0.013,1920.0,1579.0,1.0
1|batter:count_type[677008:other],0.58,0.575,-0.496,1.631,0.013,0.015,2018.0,1262.0,1.0
1|batter:count_type[677008:two_strikes],-0.822,0.607,-1.986,0.299,0.013,0.013,2107.0,1650.0,1.0
1|batter:count_type[677060:batter_ahead],0.35,0.806,-1.137,1.802,0.018,0.019,2108.0,1445.0,1.0
1|batter:count_type[677060:full],-0.197,0.858,-1.733,1.459,0.019,0.02,2074.0,1468.0,1.0
1|batter:count_type[677060:other],-0.403,0.742,-1.782,0.99,0.017,0.017,1815.0,1311.0,1.0
1|batter:count_type[677060:two_strikes],0.313,0.76,-1.066,1.754,0.017,0.013,2119.0,1871.0,1.0
1|batter:count_type[677338:batter_ahead],0.009,0.835,-1.575,1.536,0.018,0.021,2257.0,1352.0,1.0
1|batter:count_type[677338:full],0.0,0.87,-1.58,1.678,0.02,0.028,1977.0,1071.0,1.01
1|batter:count_type[677338:other],0.238,0.862,-1.479,1.792,0.019,0.023,2152.0,1207.0,1.0
1|batter:count_type[677338:two_strikes],-0.243,0.798,-1.781,1.194,0.018,0.017,1920.0,1421.0,1.0
1|batter:count_type[677347:batter_ahead],0.082,0.653,-1.197,1.232,0.015,0.014,1998.0,1597.0,1.0
1|batter:count_type[677347:full],0.999,0.726,-0.391,2.327,0.016,0.014,2047.0,1876.0,1.0
1|batter:count_type[677347:other],0.025,0.613,-1.134,1.174,0.014,0.014,2003.0,1364.0,1.0
1|batter:count_type[677347:two_strikes],-0.948,0.623,-2.126,0.196,0.014,0.012,2114.0,1619.0,1.0
1|batter:count_type[677587:batter_ahead],0.268,0.579,-0.735,1.386,0.013,0.011,1918.0,1621.0,1.0
1|batter:count_type[677587:full],0.007,0.642,-1.094,1.316,0.014,0.011,2176.0,1872.0,1.0
1|batter:count_type[677587:other],0.154,0.569,-0.809,1.327,0.013,0.012,1972.0,1530.0,1.0
1|batter:count_type[677587:two_strikes],-0.565,0.566,-1.667,0.473,0.013,0.01,1957.0,1704.0,1.0
1|batter:count_type[677588:batter_ahead],0.373,0.617,-0.763,1.609,0.014,0.011,1923.0,1750.0,1.0
1|batter:count_type[677588:full],0.32,0.647,-0.835,1.591,0.014,0.013,2003.0,1652.0,1.0
1|batter:count_type[677588:other],0.164,0.584,-1.005,1.22,0.013,0.015,1961.0,1271.0,1.0
1|batter:count_type[677588:two_strikes],-1.028,0.593,-2.131,0.101,0.013,0.013,2034.0,1630.0,1.0
1|batter:count_type[677592:batter_ahead],0.75,0.662,-0.428,2.034,0.015,0.012,1955.0,1677.0,1.0
1|batter:count_type[677592:full],-0.287,0.721,-1.628,1.03,0.017,0.014,1904.0,1729.0,1.0
1|batter:count_type[677592:other],-0.174,0.623,-1.411,0.901,0.015,0.014,1776.0,1289.0,1.0
1|batter:count_type[677592:two_strikes],-0.043,0.643,-1.195,1.194,0.014,0.013,2025.0,1546.0,1.0
1|batter:count_type[677594:batter_ahead],0.384,0.568,-0.616,1.506,0.012,0.012,2209.0,1552.0,1.0
1|batter:count_type[677594:full],0.345,0.604,-0.921,1.377,0.012,0.014,2412.0,1560.0,1.0
1|batter:count_type[677594:other],-0.355,0.528,-1.281,0.675,0.011,0.012,2162.0,1673.0,1.0
1|batter:count_type[677594:two_strikes],-0.259,0.528,-1.21,0.787,0.012,0.012,2004.0,1492.0,1.0
1|batter:count_type[677595:batter_ahead],0.475,0.618,-0.572,1.718,0.014,0.011,2074.0,1948.0,1.0
1|batter:count_type[677595:full],0.34,0.698,-0.923,1.651,0.015,0.013,2164.0,1778.0,1.0
1|batter:count_type[677595:other],-0.211,0.601,-1.326,0.89,0.014,0.013,1925.0,1583.0,1.0
1|batter:count_type[677595:two_strikes],-0.517,0.622,-1.665,0.691,0.013,0.012,2293.0,1888.0,1.0
1|batter:count_type[677605:batter_ahead],0.013,0.84,-1.592,1.54,0.019,0.02,1912.0,1481.0,1.0
1|batter:count_type[677605:full],-0.009,0.809,-1.546,1.533,0.018,0.023,2076.0,1201.0,1.0
1|batter:count_type[677605:other],-0.017,0.858,-1.665,1.476,0.02,0.023,1889.0,1069.0,1.0
1|batter:count_type[677605:two_strikes],-0.029,0.823,-1.537,1.506,0.018,0.021,1997.0,884.0,1.0
1|batter:count_type[677649:batter_ahead],1.136,0.632,-0.055,2.317,0.014,0.012,2117.0,1728.0,1.0
1|batter:count_type[677649:full],0.021,0.659,-1.213,1.274,0.015,0.013,1889.0,1512.0,1.0
1|batter:count_type[677649:other],0.124,0.576,-1.034,1.157,0.013,0.013,1928.0,1630.0,1.0
1|batter:count_type[677649:two_strikes],-1.342,0.581,-2.447,-0.264,0.013,0.012,1976.0,1645.0,1.0
1|batter:count_type[677800:batter_ahead],0.332,0.591,-0.732,1.448,0.013,0.013,2027.0,1515.0,1.0
1|batter:count_type[677800:full],-0.14,0.615,-1.276,1.04,0.014,0.012,1936.0,1685.0,1.0
1|batter:count_type[677800:other],0.227,0.563,-0.796,1.309,0.012,0.012,2078.0,1490.0,1.0
1|batter:count_type[677800:two_strikes],-0.369,0.579,-1.398,0.774,0.012,0.012,2163.0,1582.0,1.0
1|batter:count_type[677870:batter_ahead],0.373,0.777,-1.121,1.732,0.017,0.014,2056.0,1737.0,1.0
1|batter:count_type[677870:full],-0.455,0.721,-1.742,0.976,0.016,0.014,2042.0,1643.0,1.0
1|batter:count_type[677870:other],0.589,0.716,-0.829,1.87,0.015,0.015,2150.0,1862.0,1.0
1|batter:count_type[677870:two_strikes],-0.58,0.714,-1.863,0.827,0.017,0.013,1852.0,1662.0,1.0
1|batter:count_type[677941:batter_ahead],-0.021,0.899,-1.763,1.55,0.02,0.026,2043.0,1152.0,1.0
1|batter:count_type[677941:full],-0.001,0.875,-1.61,1.532,0.019,0.024,2024.0,1134.0,1.01
1|batter:count_type[677941:other],0.52,0.85,-0.989,2.181,0.019,0.02,2031.0,1710.0,1.0
1|batter:count_type[677941:two_strikes],-0.36,0.841,-2.039,1.055,0.019,0.018,2042.0,1637.0,1.0
1|batter:count_type[677942:batter_ahead],0.769,0.568,-0.395,1.766,0.013,0.012,2033.0,1540.0,1.0
1|batter:count_type[677942:full],-0.407,0.608,-1.519,0.759,0.014,0.013,1766.0,1573.0,1.0
1|batter:count_type[677942:other],0.241,0.533,-0.757,1.211,0.012,0.012,1932.0,1326.0,1.0
1|batter:count_type[677942:two_strikes],-0.586,0.564,-1.558,0.495,0.013,0.012,1809.0,1433.0,1.0
1|batter:count_type[677943:batter_ahead],-0.176,0.79,-1.579,1.362,0.018,0.018,2038.0,1231.0,1.0
1|batter:count_type[677943:full],-0.133,0.854,-1.642,1.528,0.018,0.019,2250.0,1593.0,1.0
1|batter:count_type[677943:other],0.622,0.76,-0.697,2.156,0.017,0.014,1951.0,1672.0,1.0
1|batter:count_type[677943:two_strikes],-0.106,0.779,-1.404,1.549,0.017,0.016,2146.0,1699.0,1.0
1|batter:count_type[677950:batter_ahead],0.583,0.588,-0.45,1.73,0.014,0.011,1873.0,1665.0,1.0
1|batter:count_type[677950:full],-0.037,0.611,-1.173,1.065,0.014,0.012,1830.0,1502.0,1.0
1|batter:count_type[677950:other],-0.174,0.551,-1.19,0.846,0.013,0.012,1827.0,1383.0,1.0
1|batter:count_type[677950:two_strikes],-0.497,0.553,-1.521,0.513,0.013,0.012,1913.0,1541.0,1.0
1|batter:count_type[677951:batter_ahead],0.664,0.541,-0.297,1.729,0.012,0.012,1995.0,1410.0,1.0
1|batter:count_type[677951:full],0.408,0.618,-0.75,1.536,0.014,0.011,1949.0,1772.0,1.0
1|batter:count_type[677951:other],0.229,0.534,-0.754,1.269,0.012,0.013,2004.0,1293.0,1.0
1|batter:count_type[677951:two_strikes],-1.195,0.539,-2.087,-0.038,0.012,0.012,2010.0,1532.0,1.0
1|batter:count_type[677954:batter_ahead],0.027,0.807,-1.462,1.626,0.019,0.017,1835.0,1654.0,1.0
1|batter:count_type[677954:full],-0.014,0.874,-1.762,1.641,0.02,0.027,1966.0,784.0,1.0
1|batter:count_type[677954:other],0.124,0.861,-1.468,1.761,0.019,0.022,1978.0,1062.0,1.01
1|batter:count_type[677954:two_strikes],-0.01,0.802,-1.561,1.446,0.019,0.015,1754.0,1673.0,1.0
1|batter:count_type[677956:batter_ahead],0.483,0.73,-0.94,1.789,0.017,0.014,1836.0,1815.0,1.01
1|batter:count_type[677956:full],-0.134,0.863,-1.61,1.615,0.019,0.02,2174.0,1379.0,1.0
1|batter:count_type[677956:other],0.112,0.722,-1.263,1.418,0.016,0.015,1962.0,1609.0,1.0
1|batter:count_type[677956:two_strikes],-0.135,0.725,-1.4,1.281,0.016,0.015,2161.0,1651.0,1.0
1|batter:count_type[678009:batter_ahead],0.654,0.65,-0.487,1.948,0.015,0.014,1899.0,1719.0,1.0
1|batter:count_type[678009:full],-0.283,0.659,-1.501,0.989,0.015,0.013,2061.0,1555.0,1.0
1|batter:count_type[678009:other],0.043,0.572,-0.981,1.166,0.013,0.014,2061.0,1334.0,1.0
1|batter:count_type[678009:two_strikes],-0.381,0.606,-1.539,0.694,0.013,0.012,2078.0,1546.0,1.0
1|batter:count_type[678011:batter_ahead],0.904,0.72,-0.331,2.348,0.017,0.014,1858.0,1367.0,1.0
1|batter:count_type[678011:full],0.268,0.762,-1.21,1.605,0.016,0.017,2148.0,1662.0,1.0
1|batter:count_type[678011:other],-0.029,0.683,-1.386,1.189,0.015,0.014,1979.0,1519.0,1.0
1|batter:count_type[678011:two_strikes],-1.289,0.706,-2.547,0.131,0.015,0.014,2074.0,1688.0,1.0
1|batter:count_type[678099:batter_ahead],0.002,0.862,-1.499,1.728,0.019,0.023,2107.0,817.0,1.0
1|batter:count_type[678099:full],0.015,0.83,-1.499,1.51,0.019,0.02,1980.0,1390.0,1.0
1|batter:count_type[678099:other],-0.007,0.864,-1.668,1.593,0.018,0.023,2229.0,1207.0,1.0
1|batter:count_type[678099:two_strikes],0.019,0.867,-1.463,1.777,0.02,0.022,1897.0,1325.0,1.01
1|batter:count_type[678225:batter_ahead],0.921,0.73,-0.427,2.293,0.016,0.015,2029.0,1576.0,1.0
1|batter:count_type[678225:full],-0.512,0.821,-1.988,1.095,0.02,0.016,1786.0,1580.0,1.0
1|batter:count_type[678225:other],-0.066,0.712,-1.332,1.316,0.016,0.015,1987.0,1535.0,1.0
1|batter:count_type[678225:two_strikes],-0.421,0.757,-1.782,1.04,0.017,0.014,1910.0,1694.0,1.0
1|batter:count_type[678246:batter_ahead],0.898,0.578,-0.188,1.977,0.013,0.012,1925.0,1519.0,1.0
1|batter:count_type[678246:full],-0.469,0.624,-1.656,0.655,0.014,0.014,1975.0,1481.0,1.0
1|batter:count_type[678246:other],0.435,0.558,-0.667,1.415,0.012,0.012,2041.0,1312.0,1.0
1|batter:count_type[678246:two_strikes],-1.054,0.562,-2.058,0.034,0.012,0.011,2124.0,1510.0,1.0
1|batter:count_type[678391:batter_ahead],0.294,0.657,-0.861,1.577,0.015,0.011,1839.0,1859.0,1.0
1|batter:count_type[678391:full],-0.4,0.709,-1.625,0.976,0.017,0.013,1847.0,1646.0,1.0
1|batter:count_type[678391:other],0.116,0.634,-1.065,1.346,0.015,0.014,1877.0,1255.0,1.0
1|batter:count_type[678391:two_strikes],0.095,0.646,-0.961,1.423,0.014,0.012,2191.0,1711.0,1.0
1|batter:count_type[678489:batter_ahead],1.113,0.685,-0.228,2.331,0.015,0.014,2101.0,1786.0,1.0
1|batter:count_type[678489:full],-0.598,0.738,-2.001,0.781,0.016,0.015,2084.0,1652.0,1.0
1|batter:count_type[678489:other],0.073,0.647,-1.108,1.332,0.014,0.014,2165.0,1559.0,1.0
1|batter:count_type[678489:two_strikes],-0.643,0.639,-1.824,0.56,0.013,0.013,2249.0,1658.0,1.0
1|batter:count_type[678554:batter_ahead],1.129,0.589,0.024,2.207,0.014,0.012,1704.0,1800.0,1.0
1|batter:count_type[678554:full],0.047,0.647,-1.234,1.217,0.014,0.012,2113.0,1788.0,1.0
1|batter:count_type[678554:other],0.289,0.563,-0.742,1.359,0.013,0.011,1755.0,1469.0,1.0
1|batter:count_type[678554:two_strikes],-1.319,0.59,-2.386,-0.196,0.013,0.012,2048.0,1644.0,1.0
1|batter:count_type[678662:batter_ahead],0.833,0.587,-0.209,1.986,0.013,0.013,2039.0,1622.0,1.0
1|batter:count_type[678662:full],-0.184,0.612,-1.37,0.91,0.014,0.012,1994.0,1664.0,1.0
1|batter:count_type[678662:other],0.411,0.566,-0.739,1.373,0.013,0.014,1858.0,1339.0,1.0
1|batter:count_type[678662:two_strikes],-0.999,0.567,-2.116,0.005,0.013,0.012,1984.0,1475.0,1.01
1|batter:count_type[678877:batter_ahead],0.669,0.645,-0.547,1.871,0.015,0.013,1895.0,1536.0,1.0
1|batter:count_type[678877:full],-0.376,0.698,-1.71,0.881,0.015,0.013,2085.0,1580.0,1.0
1|batter:count_type[678877:other],0.66,0.633,-0.521,1.842,0.014,0.015,1978.0,1297.0,1.01
1|batter:count_type[678877:two_strikes],-0.797,0.633,-1.947,0.393,0.014,0.014,2158.0,1654.0,1.0
1|batter:count_type[678882:batter_ahead],1.113,0.551,0.113,2.17,0.012,0.01,2150.0,1669.0,1.0
1|batter:count_type[678882:full],0.155,0.606,-1.055,1.262,0.013,0.011,2029.0,1592.0,1.0
1|batter:count_type[678882:other],0.027,0.535,-0.952,1.033,0.011,0.012,2481.0,1703.0,1.0
1|batter:count_type[678882:two_strikes],-1.337,0.554,-2.301,-0.272,0.011,0.011,2555.0,1717.0,1.0
1|batter:count_type[678894:batter_ahead],0.51,0.694,-0.824,1.748,0.016,0.015,1979.0,1541.0,1.0
1|batter:count_type[678894:full],0.519,0.721,-0.853,1.878,0.015,0.016,2438.0,1723.0,1.0
1|batter:count_type[678894:other],-0.347,0.671,-1.546,0.928,0.014,0.015,2258.0,1494.0,1.0
1|batter:count_type[678894:two_strikes],-0.573,0.698,-1.846,0.697,0.015,0.014,2223.0,1521.0,1.01
1|batter:count_type[679032:batter_ahead],0.866,0.634,-0.333,2.053,0.014,0.012,1963.0,1625.0,1.0
1|batter:count_type[679032:full],-0.015,0.679,-1.289,1.218,0.015,0.013,2014.0,1820.0,1.0
1|batter:count_type[679032:other],0.122,0.568,-0.941,1.206,0.013,0.013,1925.0,1485.0,1.0
